,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value(£),Wage(£),Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height(cm.),Weight(lbs.),Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Year_Joined
41,212886,W. Cyprien,21,https://cdn.sofifa.com/players/212/886/17_60.png,France,https://cdn.sofifa.com/flags/fr.png,78,86,OGC Nice,https://cdn.sofifa.com/teams/72/light_30.png,12500000.0,30000.0,2167,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,SUB,25.0,2016-07-27,None,2021.0,180.34,165,74.0,74.0,67.0,79.0,60.0,80.0,78.0,79.0,75.0,81.0,80.0,80.0,82.0,72.0,75.0,82.0,79.0,85.0,79.0,79.0,78.0,79.0,69.0,76.0,53.0,79.0,69.0,78.0,68.0,8.0,16.0,8.0,11.0,14.0,CAM,77.0,2016
42,181291,G. Wijnaldum,25,https://cdn.sofifa.com/players/181/291/17_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,81,84,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,20500000.0,110000.0,2166,Right,3.0,3.0,3.0,High/ High,Lean (170-185),Yes,LCM,5.0,2016-07-22,None,2021.0,175.26,163,67.0,76.0,74.0,82.0,73.0,85.0,76.0,70.0,74.0,84.0,79.0,85.0,82.0,82.0,80.0,77.0,82.0,87.0,70.0,71.0,64.0,70.0,82.0,76.0,74.0,79.0,59.0,67.0,64.0,16.0,6.0,14.0,12.0,6.0,CAM,81.0,2016
43,197965,Pizzi,26,https://cdn.sofifa.com/players/197/965/17_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,82,82,SL Benfica,https://cdn.sofifa.com/teams/234/light_30.png,20500000.0,20000.0,2166,Right,2.0,4.0,4.0,High/ Medium,Lean (170-185),No,SUB,16.0,2017-09-11,None,2026.0,172.72,146,75.0,78.0,45.0,82.0,77.0,83.0,85.0,76.0,80.0,82.0,83.0,76.0,85.0,83.0,86.0,74.0,67.0,86.0,61.0,78.0,68.0,70.0,85.0,84.0,76.0,78.0,62.0,65.0,52.0,15.0,14.0,9.0,9.0,15.0,CAM,82.0,2017
44,143745,A. Turan,29,https://cdn.sofifa.com/players/143/745/17_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,84,84,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,26500000.0,225000.0,2166,Right,3.0,4.0,4.0,High/ High,Normal (170-185),Yes,SUB,7.0,2015-07-06,None,2020.0,175.26,168,82.0,72.0,70.0,85.0,80.0,87.0,81.0,64.0,81.0,88.0,78.0,68.0,84.0,81.0,77.0,73.0,79.0,73.0,70.0,77.0,80.0,61.0,82.0,86.0,73.0,83.0,54.0,63.0,65.0,11.0,7.0,11.0,12.0,11.0,CAM,83.0,2015
45,216451,J. Seri,24,https://cdn.sofifa.com/players/216/451/17_60.png,Ivory Coast,https://cdn.sofifa.com/flags/ci.png,81,84,OGC Nice,https://cdn.sofifa.com/teams/72/light_30.png,21000000.0,40000.0,2165,Right,1.0,4.0,2.0,High/ High,Normal (170-),No,LDM,6.0,2015-07-01,None,2019.0,167.64000000000001,143,72.0,69.0,60.0,84.0,47.0,78.0,77.0,81.0,84.0,84.0,79.0,78.0,83.0,77.0,86.0,78.0,76.0,78.0,72.0,76.0,73.0,74.0,77.0,84.0,67.0,83.0,73.0,71.0,69.0,14.0,13.0,9.0,10.0,12.0,CAM,80.0,2015
46,188350,M. Reus,27,https://cdn.sofifa.com/players/188/350/17_60.png,Germany,https://cdn.sofifa.com/flags/de.png,88,88,Borussia Dortmund,https://cdn.sofifa.com/teams/22/light_30.png,52000000.0,140000.0,2165,Right,4.0,4.0,4.0,Medium/ Medium,Lean (170-185),Yes,LW,11.0,2012-07-01,None,2019.0,182.88,168,83.0,84.0,51.0,86.0,88.0,86.0,90.0,84.0,79.0,85.0,89.0,91.0,87.0,87.0,82.0,87.0,72.0,73.0,67.0,85.0,49.0,50.0,87.0,86.0,84.0,83.0,30.0,36.0,46.0,12.0,12.0,13.0,13.0,11.0,CAM,86.0,2012
47,167431,G. Castro,29,https://cdn.sofifa.com/players/167/431/17_60.png,Germany,https://cdn.sofifa.com/flags/de.png,82,82,Borussia Dortmund,https://cdn.sofifa.com/teams/22/light_30.png,18500000.0,70000.0,2162,Right,2.0,4.0,3.0,Medium/ Medium,Normal (170-185),No,RCM,27.0,2015-07-01,None,2020.0,172.72,163,82.0,69.0,52.0,84.0,65.0,80.0,80.0,74.0,82.0,82.0,76.0,72.0,83.0,84.0,83.0,77.0,73.0,78.0,65.0,78.0,63.0,78.0,78.0,83.0,58.0,83.0,72.0,70.0,81.0,14.0,8.0,13.0,10.0,15.0,CM,81.0,2015
48,164082,Adriano,31,https://cdn.sofifa.com/players/164/082/17_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,78,78,Beşiktaş JK,https://cdn.sofifa.com/teams/327/light_30.png,5500000.0,60000.0,2160,Left,2.0,5.0,3.0,High/ Medium,Normal (170-185),Yes,LB,3.0,2016-07-29,None,2019.0,172.72,165,81.0,59.0,65.0,79.0,53.0,81.0,84.0,69.0,77.0,82.0,77.0,75.0,77.0,79.0,76.0,88.0,74.0,74.0,69.0,85.0,75.0,78.0,77.0,69.0,59.0,81.0,74.0,77.0,80.0,13.0,15.0,10.0,15.0,14.0,LWB,78.0,2016
49,54050,W. Rooney,30,https://cdn.sofifa.com/players/054/050/17_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,82,82,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,18500000.0,130000.0,2160,Right,4.0,4.0,3.0,Medium/ Medium,Stocky (170-185),Yes,CAM,10.0,2004-08-31,None,2019.0,175.26,183,78.0,82.0,75.0,79.0,85.0,76.0,84.0,81.0,84.0,80.0,69.0,73.0,76.0,82.0,77.0,86.0,80.0,82.0,83.0,83.0,81.0,54.0,82.0,81.0,79.0,88.0,48.0,54.0,37.0,10.0,11.0,13.0,8.0,7.0,ST,80.0,2004
50,173909,K. Boateng,29,https://cdn.sofifa.com/players/173/909/17_60.png,Ghana,https://cdn.sofifa.com/flags/gh.png,80,80,UD Las Palmas,https://cdn.sofifa.com/teams/472/light_30.png,14000000.0,30000.0,2159,Right,3.0,4.0,4.0,Medium/ Medium,Normal (185+),Yes,ST,7.0,2016-08-01,None,2020.0,185.42000000000002,190,75.0,73.0,74.0,80.0,83.0,79.0,81.0,71.0,77.0,83.0,75.0,73.0,77.0,73.0,58.0,84.0,85.0,70.0,86.0,77.0,82.0,67.0,77.0,76.0,67.0,80.0,59.0,71.0,72.0,6.0,11.0,15.0,16.0,6.0,ST,78.0,2016
51,192883,H. Mkhitaryan,27,https://cdn.sofifa.com/players/192/883/17_60.png,Armenia,https://cdn.sofifa.com/flags/am.png,86,86,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,39000000.0,200000.0,2159,Right,3.0,5.0,4.0,High/ Medium,Normal (170-185),Yes,RM,22.0,2016-07-06,None,2020.0,177.8,165,80.0,77.0,53.0,85.0,81.0,87.0,83.0,64.0,73.0,89.0,88.0,84.0,89.0,83.0,85.0,87.0,72.0,85.0,63.0,75.0,69.0,68.0,83.0,85.0,72.0,67.0,49.0,53.0,55.0,5.0,11.0,14.0,5.0,7.0,CAM,84.0,2016
52,183394,M. Sissoko,26,https://cdn.sofifa.com/players/183/394/17_60.png,France,https://cdn.sofifa.com/flags/fr.png,79,79,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,10500000.0,100000.0,2158,Right,3.0,2.0,3.0,High/ Medium,Normal (185+),Yes,SUB,17.0,2016-08-31,None,2021.0,187.96,201,76.0,72.0,70.0,79.0,67.0,78.0,75.0,74.0,74.0,78.0,79.0,82.0,74.0,79.0,63.0,85.0,80.0,88.0,86.0,71.0,77.0,76.0,76.0,68.0,68.0,76.0,69.0,72.0,71.0,14.0,8.0,11.0,10.0,8.0,RM,77.0,2016
53,186832,K. Asamoah,27,https://cdn.sofifa.com/players/186/832/17_60.png,Ghana,https://cdn.sofifa.com/flags/gh.png,80,80,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,14000000.0,110000.0,2158,Left,2.0,3.0,4.0,High/ High,Stocky (170-185),No,SUB,22.0,2012-07-01,None,2018.0,172.72,165,76.0,63.0,56.0,79.0,76.0,82.0,72.0,68.0,79.0,81.0,81.0,81.0,85.0,78.0,85.0,84.0,79.0,85.0,75.0,78.0,74.0,78.0,78.0,76.0,64.0,78.0,72.0,76.0,76.0,5.0,4.0,3.0,4.0,5.0,CM,79.0,2012
54,212462,Alex Telles,23,https://cdn.sofifa.com/players/212/462/17_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,80,84,FC Porto,https://cdn.sofifa.com/teams/236/light_30.png,15500000.0,20000.0,2156,Left,1.0,2.0,3.0,High/ Medium,Lean (170-185),Yes,LB,13.0,2016-07-13,None,2021.0,180.34,157,84.0,50.0,68.0,76.0,66.0,79.0,85.0,77.0,80.0,78.0,82.0,84.0,80.0,80.0,70.0,75.0,81.0,86.0,64.0,67.0,79.0,76.0,73.0,67.0,63.0,75.0,75.0,77.0,76.0,13.0,8.0,12.0,11.0,14.0,LWB,79.0,2016
55,183498,M. Parolo,31,https://cdn.sofifa.com/players/183/498/17_60.png,Italy,https://cdn.sofifa.com/flags/it.png,81,81,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,14000000.0,60000.0,2156,Right,2.0,4.0,3.0,High/ High,Lean (170-185),No,RCM,16.0,2014-07-01,None,2020.0,182.88,165,70.0,70.0,75.0,80.0,76.0,75.0,67.0,55.0,83.0,79.0,69.0,76.0,69.0,82.0,71.0,87.0,77.0,88.0,79.0,86.0,80.0,80.0,82.0,78.0,45.0,78.0,71.0,80.0,82.0,13.0,9.0,6.0,7.0,9.0,CM,80.0,2014
56,186942,I. Gündoğan,25,https://cdn.sofifa.com/players/186/942/17_60.png,Germany,https://cdn.sofifa.com/flags/de.png,85,87,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,39000000.0,180000.0,2156,Right,3.0,4.0,4.0,High/ Medium,Normal (170-185),Yes,SUB,8.0,2016-07-01,None,2020.0,180.34,176,74.0,69.0,49.0,90.0,75.0,87.0,81.0,74.0,83.0,88.0,77.0,74.0,85.0,87.0,83.0,77.0,62.0,73.0,74.0,74.0,68.0,79.0,77.0,87.0,76.0,86.0,57.0,64.0,64.0,11.0,14.0,5.0,5.0,13.0,CAM,84.0,2016
57,187072,L. Stindl,27,https://cdn.sofifa.com/players/187/072/17_60.png,Germany,https://cdn.sofifa.com/flags/de.png,81,81,Borussia Mönchengladbach,https://cdn.sofifa.com/teams/23/light_30.png,17000000.0,50000.0,2155,Right,2.0,4.0,3.0,Medium/ Medium,Normal (170-185),No,RS,13.0,2015-07-01,None,2021.0,180.34,176,76.0,83.0,64.0,83.0,86.0,78.0,79.0,69.0,69.0,82.0,73.0,68.0,71.0,84.0,78.0,84.0,73.0,82.0,70.0,84.0,74.0,70.0,83.0,81.0,73.0,83.0,63.0,65.0,57.0,7.0,10.0,13.0,11.0,12.0,CAM,81.0,2015
58,158023,L. Messi,29,https://cdn.sofifa.com/players/158/023/17_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,93,93,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,89000000.0,575000.0,2155,Left,5.0,4.0,4.0,Medium/ Medium,Messi,Yes,RW,10.0,2004-07-01,None,2018.0,170.18,159,77.0,95.0,71.0,88.0,85.0,97.0,89.0,90.0,87.0,95.0,92.0,87.0,90.0,95.0,95.0,85.0,68.0,74.0,59.0,88.0,48.0,22.0,93.0,90.0,74.0,94.0,13.0,28.0,26.0,6.0,11.0,15.0,14.0,8.0,CAM,92.0,2004
59,188377,K. Walker,26,https://cdn.sofifa.com/players/188/377/17_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,82,83,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,19000000.0,100000.0,2155,Right,2.0,2.0,2.0,High/ Medium,Normal (170-185),Yes,RB,2.0,2009-07-01,None,2021.0,182.88,183,79.0,51.0,74.0,74.0,57.0,75.0,76.0,71.0,67.0,75.0,87.0,93.0,70.0,77.0,73.0,86.0,83.0,90.0,77.0,68.0,78.0,75.0,66.0,69.0,63.0,75.0,79.0,81.0,84.0,12.0,6.0,16.0,15.0,8.0,RB,81.0,2009
60,187735,A. Dzagoev,26,https://cdn.sofifa.com/players/187/735/17_60.png,Russia,https://cdn.sofifa.com/flags/ru.png,81,82,PFC CSKA Moscow,https://cdn.sofifa.com/teams/315/light_30.png,19000000.0,70000.0,2153,Right,3.0,3.0,3.0,High/ High,Normal (170-185),No,RDM,10.0,2008-01-01,None,2019.0,177.8,165,77.0,73.0,67.0,79.0,73.0,78.0,75.0,76.0,76.0,82.0,78.0,75.0,71.0,80.0,72.0,79.0,74.0,90.0,65.0,75.0,69.0,71.0,76.0,81.0,65.0,70.0,70.0,73.0,70.0,11.0,16.0,12.0,14.0,10.0,CM,79.0,2008
61,202087,J. Geis,22,https://cdn.sofifa.com/players/202/087/17_60.png,Germany,https://cdn.sofifa.com/flags/de.png,78,82,FC Schalke 04,https://cdn.sofifa.com/teams/34/light_30.png,9500000.0,30000.0,2153,Right,2.0,4.0,2.0,Low/ Medium,Normal (170-185),No,SUB,5.0,2015-07-01,None,2019.0,180.34,179,86.0,51.0,65.0,78.0,66.0,70.0,90.0,84.0,86.0,77.0,53.0,54.0,67.0,77.0,76.0,90.0,81.0,81.0,76.0,79.0,76.0,74.0,69.0,80.0,75.0,74.0,75.0,77.0,72.0,15.0,15.0,14.0,16.0,8.0,CM,77.0,2015
62,190875,J. Kucka,29,https://cdn.sofifa.com/players/190/875/17_60.png,Slovakia,https://cdn.sofifa.com/flags/sk.png,79,79,Milan,https://cdn.sofifa.com/teams/47/light_30.png,9500000.0,70000.0,2152,Right,2.0,3.0,2.0,Medium/ High,Normal (185+),No,RCM,33.0,2015-08-28,None,2019.0,185.42000000000002,185,68.0,65.0,76.0,78.0,68.0,77.0,68.0,70.0,76.0,79.0,69.0,69.0,71.0,78.0,54.0,86.0,78.0,87.0,90.0,80.0,84.0,78.0,76.0,74.0,71.0,76.0,70.0,80.0,78.0,14.0,8.0,9.0,15.0,8.0,CDM,79.0,2015
63,199556,M. Verratti,23,https://cdn.sofifa.com/players/199/556/17_60.png,Italy,https://cdn.sofifa.com/flags/it.png,86,90,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/light_30.png,50500000.0,130000.0,2151,Right,3.0,4.0,4.0,High/ High,Normal (170-),Yes,RCM,6.0,2012-07-01,None,2021.0,165.1,132,72.0,52.0,55.0,90.0,64.0,88.0,73.0,64.0,87.0,87.0,72.0,64.0,87.0,87.0,94.0,66.0,64.0,77.0,56.0,58.0,89.0,83.0,71.0,86.0,64.0,91.0,76.0,82.0,79.0,12.0,12.0,15.0,15.0,10.0,CM,84.0,2012
64,197853,S. Aurier,23,https://cdn.sofifa.com/players/197/853/17_60.png,Ivory Coast,https://cdn.sofifa.com/flags/ci.png,82,87,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/light_30.png,22500000.0,70000.0,2150,Right,2.0,3.0,3.0,High/ High,Stocky (170-185),No,SUB,19.0,2012-01-26,None,2019.0,175.26,168,80.0,65.0,77.0,78.0,50.0,76.0,69.0,30.0,71.0,79.0,84.0,85.0,76.0,82.0,78.0,78.0,93.0,87.0,84.0,58.0,81.0,78.0,74.0,71.0,66.0,75.0,78.0,82.0,83.0,7.0,10.0,15.0,16.0,9.0,RB,81.0,2012
65,172233,P. Hetemaj,29,https://cdn.sofifa.com/players/172/233/17_60.png,Finland,https://cdn.sofifa.com/flags/fi.png,77,77,Chievo Verona,https://cdn.sofifa.com/teams/192/light_30.png,6500000.0,20000.0,2149,Right,1.0,4.0,3.0,High/ High,Normal (170-185),No,LCM,56.0,2011-07-01,None,2018.0,175.26,168,74.0,56.0,58.0,78.0,77.0,77.0,74.0,69.0,76.0,78.0,78.0,78.0,86.0,75.0,83.0,76.0,88.0,89.0,69.0,73.0,86.0,69.0,73.0,77.0,69.0,77.0,68.0,72.0,76.0,13.0,11.0,8.0,9.0,6.0,CM,76.0,2011
66,209889,R. Guerreiro,22,https://cdn.sofifa.com/players/209/889/17_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,80,85,Borussia Dortmund,https://cdn.sofifa.com/teams/22/light_30.png,19000000.0,60000.0,2148,Left,2.0,3.0,4.0,Medium/ Medium,Normal (170-),No,LM,13.0,2016-07-01,None,2020.0,170.18,148,79.0,72.0,61.0,83.0,76.0,83.0,80.0,77.0,74.0,83.0,84.0,75.0,88.0,81.0,85.0,78.0,64.0,77.0,52.0,76.0,69.0,86.0,76.0,79.0,44.0,75.0,74.0,70.0,77.0,12.0,6.0,8.0,11.0,8.0,CAM,80.0,2016
67,192202,Bruno César,27,https://cdn.sofifa.com/players/192/202/17_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,77,77,Sporting CP,https://cdn.sofifa.com/teams/237/light_30.png,7000000.0,15000.0,2148,Left,1.0,3.0,3.0,Medium/ Medium,Stocky (170-185),No,LM,11.0,2016-01-04,None,2020.0,177.8,165,81.0,72.0,58.0,81.0,82.0,82.0,85.0,83.0,79.0,80.0,64.0,63.0,68.0,71.0,84.0,88.0,58.0,74.0,69.0,85.0,79.0,71.0,74.0,80.0,68.0,72.0,68.0,73.0,68.0,16.0,16.0,7.0,13.0,8.0,CAM,78.0,2016
68,215914,N. Kanté,25,https://cdn.sofifa.com/players/215/914/17_60.png,France,https://cdn.sofifa.com/flags/fr.png,83,86,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,28500000.0,140000.0,2147,Right,3.0,3.0,3.0,Medium/ High,Normal (170-),Yes,RCM,7.0,2016-07-16,None,2021.0,167.64000000000001,150,67.0,65.0,54.0,84.0,56.0,76.0,49.0,49.0,79.0,79.0,83.0,81.0,80.0,85.0,90.0,72.0,79.0,94.0,76.0,66.0,90.0,91.0,69.0,76.0,54.0,84.0,75.0,89.0,85.0,15.0,12.0,10.0,7.0,10.0,CDM,84.0,2016
69,180819,A. Lallana,28,https://cdn.sofifa.com/players/180/819/17_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,83,83,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,22500000.0,130000.0,2146,Right,3.0,5.0,4.0,High/ High,Lean (170-185),Yes,RCM,20.0,2014-07-01,None,2021.0,172.72,161,74.0,79.0,67.0,86.0,72.0,85.0,77.0,66.0,78.0,86.0,76.0,74.0,83.0,78.0,76.0,72.0,73.0,89.0,67.0,72.0,74.0,68.0,77.0,83.0,70.0,80.0,60.0,68.0,62.0,6.0,15.0,14.0,8.0,11.0,CAM,82.0,2014
70,178322,M. Layún,28,https://cdn.sofifa.com/players/178/322/17_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,79,79,FC Porto,https://cdn.sofifa.com/teams/236/light_30.png,8000000.0,20000.0,2145,Right,3.0,5.0,3.0,High/ High,Normal (170-185),Yes,LCM,7.0,2017-09-11,None,2026.0,177.8,152,82.0,67.0,64.0,78.0,66.0,77.0,68.0,74.0,74.0,78.0,78.0,82.0,78.0,77.0,77.0,80.0,75.0,79.0,67.0,76.0,72.0,79.0,74.0,71.0,75.0,78.0,72.0,77.0,76.0,7.0,16.0,6.0,12.0,11.0,RWB,78.0,2017
71,155862,Sergio Ramos,30,https://cdn.sofifa.com/players/155/862/17_60.png,Spain,https://cdn.sofifa.com/flags/es.png,89,89,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,43500000.0,300000.0,2145,Right,4.0,3.0,3.0,High/ Medium,Normal (170-185),Yes,LCB,4.0,2005-08-01,None,2020.0,182.88,165,66.0,60.0,90.0,76.0,66.0,61.0,73.0,67.0,70.0,83.0,77.0,78.0,80.0,82.0,60.0,79.0,92.0,84.0,81.0,55.0,84.0,88.0,52.0,63.0,68.0,76.0,85.0,89.0,90.0,11.0,8.0,9.0,7.0,11.0,CB,86.0,2005
72,164240,Thiago Silva,31,https://cdn.sofifa.com/players/164/240/17_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,89,89,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/light_30.png,39500000.0,170000.0,2144,Right,4.0,3.0,3.0,High/ High,Normal (170-185),Yes,LCB,2.0,2012-07-01,None,2020.0,182.88,174,60.0,38.0,82.0,79.0,63.0,68.0,61.0,73.0,81.0,80.0,72.0,76.0,75.0,84.0,68.0,78.0,93.0,74.0,81.0,71.0,77.0,91.0,59.0,74.0,71.0,80.0,90.0,91.0,89.0,9.0,12.0,5.0,9.0,10.0,CB,86.0,2012
73,183898,A. Di María,28,https://cdn.sofifa.com/players/183/898/17_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,86,86,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/light_30.png,39000000.0,170000.0,2144,Left,4.0,2.0,5.0,High/ Medium,Lean (170-185),Yes,RW,11.0,2015-08-06,None,2019.0,180.34,165,88.0,74.0,53.0,83.0,77.0,87.0,83.0,72.0,82.0,87.0,86.0,86.0,90.0,80.0,79.0,87.0,72.0,78.0,64.0,79.0,76.0,38.0,82.0,85.0,73.0,80.0,37.0,59.0,56.0,10.0,7.0,11.0,12.0,11.0,LM,84.0,2015
74,177413,A. Witsel,27,https://cdn.sofifa.com/players/177/413/17_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,82,82,AS Monaco,https://cdn.sofifa.com/flags/be.png,0.0,0.0,2143,Right,3.0,3.0,4.0,Medium/ Medium,Normal (185+),No,LCM,6.0,2017-09-11,None,2026.0,185.42000000000002,161,69.0,71.0,77.0,83.0,67.0,83.0,69.0,68.0,78.0,85.0,67.0,74.0,82.0,81.0,60.0,78.0,72.0,85.0,79.0,74.0,78.0,80.0,75.0,78.0,81.0,86.0,69.0,73.0,71.0,5.0,7.0,7.0,10.0,7.0,CM,80.0,2017
75,139313,C. Fuchs,30,https://cdn.sofifa.com/players/139/313/17_60.png,Austria,https://cdn.sofifa.com/flags/at.png,77,77,Leicester City,https://cdn.sofifa.com/teams/95/light_30.png,4800000.0,60000.0,2142,Left,2.0,2.0,3.0,Medium/ Medium,Normal (185+),Yes,LB,28.0,2015-07-01,None,2019.0,185.42000000000002,176,84.0,57.0,76.0,76.0,70.0,70.0,86.0,80.0,74.0,75.0,66.0,66.0,66.0,75.0,60.0,83.0,76.0,81.0,75.0,79.0,78.0,76.0,74.0,73.0,68.0,70.0,74.0,77.0,77.0,14.0,12.0,15.0,16.0,13.0,LWB,76.0,2015
76,208333,E. Can,22,https://cdn.sofifa.com/players/208/333/17_60.png,Germany,https://cdn.sofifa.com/flags/de.png,79,85,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,14000000.0,100000.0,2142,Right,2.0,4.0,3.0,High/ High,Normal (170-185),Yes,SUB,23.0,2014-07-03,None,2019.0,182.88,181,70.0,60.0,70.0,80.0,61.0,76.0,68.0,65.0,79.0,80.0,72.0,77.0,75.0,77.0,72.0,78.0,76.0,86.0,84.0,72.0,83.0,79.0,73.0,78.0,60.0,74.0,78.0,80.0,79.0,14.0,8.0,8.0,13.0,11.0,CDM,80.0,2014
77,173771,L. Piszczek,31,https://cdn.sofifa.com/players/173/771/17_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,83,83,Borussia Dortmund,https://cdn.sofifa.com/teams/22/light_30.png,14500000.0,70000.0,2141,Right,3.0,4.0,2.0,Medium/ Medium,Normal (170-185),Yes,RCB,26.0,2010-07-01,None,2019.0,182.88,172,86.0,65.0,74.0,78.0,67.0,74.0,78.0,47.0,69.0,76.0,75.0,80.0,67.0,82.0,67.0,77.0,76.0,79.0,79.0,68.0,83.0,81.0,73.0,72.0,65.0,82.0,79.0,84.0,83.0,14.0,11.0,14.0,6.0,12.0,RB,81.0,2010
78,157960,Manuel Fernandes,30,https://cdn.sofifa.com/players/157/960/17_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,79,79,Lokomotiv Moscow,https://cdn.sofifa.com/teams/100765/light_30.png,9500000.0,60000.0,2141,Right,2.0,4.0,4.0,Medium/ Low,Normal (170-185),No,CAM,4.0,2014-07-01,None,2019.0,175.26,165,79.0,71.0,59.0,79.0,69.0,82.0,79.0,70.0,80.0,83.0,83.0,76.0,82.0,72.0,76.0,83.0,74.0,73.0,69.0,82.0,68.0,68.0,70.0,79.0,75.0,67.0,62.0,69.0,68.0,14.0,14.0,9.0,16.0,8.0,CAM,78.0,2014
79,188427,S. Lulić,30,https://cdn.sofifa.com/players/188/427/17_60.png,Bosnia Herzegovina,https://cdn.sofifa.com/flags/ba.png,78,78,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,7500000.0,50000.0,2140,Right,2.0,4.0,3.0,High/ High,Normal (170-185),No,SUB,19.0,2011-07-01,None,2020.0,182.88,172,82.0,66.0,70.0,78.0,65.0,80.0,76.0,61.0,78.0,78.0,78.0,81.0,74.0,78.0,76.0,84.0,71.0,86.0,77.0,78.0,76.0,74.0,78.0,72.0,55.0,74.0,68.0,78.0,76.0,5.0,12.0,14.0,10.0,5.0,RM,78.0,2011
80,146562,Santi Cazorla,31,https://cdn.sofifa.com/players/146/562/17_60.png,Spain,https://cdn.sofifa.com/flags/es.png,85,85,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,28500000.0,160000.0,2140,Right,3.0,5.0,4.0,Medium/ Medium,Stocky (170-),Yes,SUB,19.0,2012-08-07,None,2018.0,167.64000000000001,146,85.0,77.0,58.0,86.0,72.0,86.0,86.0,78.0,83.0,87.0,73.0,63.0,82.0,84.0,91.0,78.0,70.0,72.0,59.0,80.0,64.0,64.0,81.0,85.0,80.0,88.0,58.0,64.0,52.0,6.0,9.0,5.0,7.0,15.0,CAM,83.0,2012
81,192985,K. De Bruyne,25,https://cdn.sofifa.com/players/192/985/17_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,88,91,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,65500000.0,275000.0,2138,Right,4.0,4.0,4.0,High/ High,Normal (170-185),Yes,RCM,17.0,2015-08-30,None,2021.0,180.34,150,90.0,83.0,53.0,89.0,82.0,85.0,81.0,84.0,82.0,86.0,76.0,78.0,78.0,88.0,75.0,85.0,65.0,85.0,73.0,86.0,68.0,52.0,84.0,88.0,77.0,84.0,30.0,39.0,40.0,15.0,13.0,5.0,10.0,13.0,CAM,85.0,2015
82,191202,N. Matić,27,https://cdn.sofifa.com/players/191/202/17_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,84,84,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,24000000.0,170000.0,2138,Left,3.0,3.0,3.0,Medium/ High,Lean (185+),Yes,LCM,21.0,2014-01-15,None,2019.0,193.04,185,68.0,64.0,77.0,83.0,74.0,72.0,68.0,67.0,80.0,79.0,66.0,68.0,57.0,82.0,53.0,78.0,71.0,90.0,90.0,75.0,83.0,86.0,68.0,77.0,69.0,85.0,76.0,83.0,77.0,7.0,15.0,12.0,14.0,9.0,CDM,82.0,2014
