,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value(£),Wage(£),Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Joined,Loaned From,Contract Valid Until,Height(cm.),Weight(lbs.),Release Clause(£),Kit Number,Best Overall Rating,Year_Joined
72,186345,K. Trippier,31,https://cdn.sofifa.net/players/186/345/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,84,84,Newcastle United,https://cdn.sofifa.net/teams/13/30.png,30500000.0,120000.0,2181,Right,2.0,4.0,3.0,Medium/ Medium,Normal (170-185),Yes,RB,2022-01-07,None,2024.0,173.0,156.555,58000000.0,2.0,0.0,2022
73,173210,19 C. Marchisio,31,https://cdn.sofifa.net/players/173/210/19_60.png,Italy,https://cdn.sofifa.net/flags/it.png,84,84,Juventus,https://cdn.sofifa.net/teams/45/30.png,19500000.0,130000.0,2179,Right,3.0,4.0,3.0,High/ High,Normal (170-185),Yes,RES,2007-06-01,None,2020.0,180.0,163.17000000000002,32200000.000000004,8.0,0.0,2007
74,193283,T. Delaney,30,https://cdn.sofifa.net/players/193/283/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,81,81,Sevilla FC,https://cdn.sofifa.net/teams/481/30.png,21500000.0,33000.0,2177,Left,2.0,4.0,2.0,Low/ High,Normal (170-185),Yes,SUB,2021-08-25,None,2025.0,182.0,174.195,45200000.0,18.0,0.0,2021
75,231747,K. Mbappé,23,https://cdn.sofifa.net/players/231/747/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,91,95,Paris Saint-Germain,https://cdn.sofifa.net/teams/73/30.png,190500000.0,230000.0,2177,Right,4.0,4.0,5.0,High/ Low,Unique,Yes,ST,2018-07-01,None,2025.0,182.0,160.965,366700000.0,7.0,0.0,2018
76,269765,S. Obisanya,22,https://cdn.sofifa.net/players/269/765/23_60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png,81,88,AFC Richmond,https://cdn.sofifa.net/teams/116418/30.png,52500000.0,55000.0,2176,Right,1.0,3.0,3.0,High/ High,Lean (185+),Yes,RM,2019-07-01,None,2026.0,185.0,169.785,110300000.0,24.0,0.0,2019
77,183512,Yuri Berchiche,32,https://cdn.sofifa.net/players/183/512/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,82,82,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,21000000.0,35000.0,2176,Left,2.0,3.0,3.0,High/ Medium,Normal (170-185),Yes,LB,2018-07-02,None,2024.0,181.0,176.4,44100000.0,17.0,0.0,2018
78,193165,J. Corona,29,https://cdn.sofifa.net/players/193/165/23_60.png,Mexico,https://cdn.sofifa.net/flags/mx.png,81,81,Sevilla FC,https://cdn.sofifa.net/teams/481/30.png,25500000.0,40000.0,2175,Right,3.0,5.0,5.0,Medium/ Medium,Normal (170-185),Yes,RW,2022-01-14,None,2025.0,173.0,145.53,53600000.0,9.0,0.0,2022
79,235008,L. Robertone,25,https://cdn.sofifa.net/players/235/008/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,76,80,Unión Deportiva Almería,https://cdn.sofifa.net/teams/1861/30.png,10500000.0,24000.0,2173,Right,1.0,4.0,4.0,Medium/ High,Normal (170-185),No,LCM,2020-10-01,None,2025.0,175.0,154.35,23900000.0,5.0,0.0,2020
80,204923,M. Sabitzer,28,https://cdn.sofifa.net/players/204/923/23_60.png,Austria,https://cdn.sofifa.net/flags/at.png,80,80,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,21000000.0,67000.0,2172,Right,3.0,4.0,3.0,High/ High,Normal (170-185),Yes,SUB,2021-08-30,None,2025.0,178.0,167.58,34700000.0,18.0,0.0,2021
81,208128,H. Çalhanoğlu,28,https://cdn.sofifa.net/players/208/128/23_60.png,Turkey,https://cdn.sofifa.net/flags/tr.png,84,84,Inter,https://cdn.sofifa.net/teams/44/30.png,42000000.0,100000.0,2172,Right,3.0,4.0,4.0,High/ High,Normal (170-185),Yes,LCM,2021-07-01,None,2024.0,178.0,167.58,69300000.0,20.0,0.0,2021
82,224293,Rúben Neves,25,https://cdn.sofifa.net/players/224/293/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,83,86,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,47500000.0,105000.0,2171,Right,2.0,4.0,3.0,Low/ High,Normal (170-185),Yes,RCM,2017-07-08,None,2024.0,180.0,176.4,93800000.0,8.0,0.0,2017
83,173030,Ó. Trejo,34,https://cdn.sofifa.net/players/173/030/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,79,79,Rayo Vallecano,https://cdn.sofifa.net/teams/480/30.png,8000000.0,25000.0,2171,Right,1.0,4.0,3.0,High/ Medium,Normal (170-185),Yes,CAM,2017-07-01,None,2023.0,180.0,174.195,16800000.0,8.0,0.0,2017
84,211748,K. Demirbay,28,https://cdn.sofifa.net/players/211/748/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,81,81,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,25500000.0,65000.0,2171,Left,2.0,4.0,4.0,High/ Medium,Normal (170-185),Yes,LDM,2019-07-01,None,2024.0,183.0,156.555,43400000.0,10.0,0.0,2019
85,209889,R. Guerreiro,28,https://cdn.sofifa.net/players/209/889/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,82,82,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,27500000.0,57000.0,2171,Left,3.0,2.0,4.0,High/ Low,Normal (170-),Yes,LB,2016-07-01,None,2023.0,170.0,156.555,46800000.0,13.0,0.0,2016
86,234396,A. Davies,21,https://cdn.sofifa.net/players/234/396/23_60.png,Canada,https://cdn.sofifa.net/flags/ca.png,84,89,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,60500000.0,59000.0,2170,Left,3.0,4.0,4.0,High/ Low,Unique,Yes,LB,2019-01-01,None,2025.0,185.0,169.785,104400000.0,19.0,0.0,2019
87,172522,D. Wass,33,https://cdn.sofifa.net/players/172/522/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,79,79,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,11000000.0,55000.0,2170,Right,2.0,3.0,3.0,Medium/ Medium,Normal (170-185),Yes,SUB,2022-01-27,None,2023.0,181.0,163.17000000000002,22600000.0,24.0,0.0,2022
88,240679,T. Koopmeiners,24,https://cdn.sofifa.net/players/240/679/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,80,84,Atalanta,https://cdn.sofifa.net/teams/39/30.png,30000000.0,49000.0,2170,Left,2.0,2.0,3.0,Medium/ Medium,Normal (170-185),No,LCM,2021-08-30,None,2025.0,183.0,169.785,53300000.0,7.0,0.0,2021
89,201519,J. Veretout,29,https://cdn.sofifa.net/players/201/519/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,79,79,Olympique de Marseille,https://cdn.sofifa.net/teams/219/30.png,15000000.0,42000.0,2170,Right,2.0,3.0,3.0,Medium/ Medium,Normal (170-185),Yes,SUB,2022-08-05,None,2025.0,177.0,147.735,28500000.0,27.0,0.0,2022
90,195864,P. Pogba,29,https://cdn.sofifa.net/players/195/864/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,85,85,Juventus,https://cdn.sofifa.net/teams/45/30.png,52500000.0,165000.0,2170,Right,4.0,4.0,5.0,Medium/ Low,Unique,Yes,RES,2022-07-11,None,2026.0,191.0,185.22,89300000.0,10.0,0.0,2022
91,146536,Jesús Navas,36,https://cdn.sofifa.net/players/146/536/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,83,83,Sevilla FC,https://cdn.sofifa.net/teams/481/30.png,8000000.0,28000.0,2169,Right,2.0,2.0,4.0,High/ Medium,Lean (170-),Yes,RB,2017-07-28,None,2024.0,172.0,132.3,16800000.0,16.0,0.0,2017
92,210243,Ricardo Pereira,28,https://cdn.sofifa.net/players/210/243/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,83,83,Leicester City,https://cdn.sofifa.net/teams/95/30.png,33000000.0,105000.0,2168,Right,3.0,4.0,3.0,High/ High,Unique,Yes,RB,2018-06-09,None,2026.0,175.0,154.35,62700000.0,21.0,0.0,2018
93,209499,Fabinho,28,https://cdn.sofifa.net/players/209/499/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,87,88,Liverpool,https://cdn.sofifa.net/teams/9/30.png,77000000.0,185000.0,2165,Right,3.0,2.0,3.0,Medium/ High,Unique,Yes,CDM,2018-07-01,None,2026.0,188.0,171.99,148200000.0,3.0,0.0,2018
94,208421,Saúl,27,https://cdn.sofifa.net/players/208/421/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,80,81,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,24000000.0,58000.0,2163,Left,3.0,4.0,3.0,Medium/ Medium,Lean (170-185),Yes,SUB,2013-07-01,None,2026.0,184.0,165.375,51000000.0,17.0,0.0,2013
95,231478,L. Martínez,24,https://cdn.sofifa.net/players/231/478/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,86,90,Inter,https://cdn.sofifa.net/teams/44/30.png,98500000.0,110000.0,2163,Right,3.0,4.0,4.0,High/ Medium,Unique,Yes,LS,2018-07-05,None,2026.0,174.0,158.76,169900000.0,10.0,0.0,2018
96,189513,Parejo,33,https://cdn.sofifa.net/players/189/513/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,86,86,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,42000000.0,64000.0,2162,Right,2.0,4.0,3.0,Medium/ Medium,Normal (170-185),Yes,LCM,2020-08-12,None,2024.0,182.0,163.17000000000002,88200000.0,5.0,0.0,2020
97,226226,G. Lo Celso,26,https://cdn.sofifa.net/players/226/226/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,81,83,Tottenham Hotspur,https://cdn.sofifa.net/teams/18/30.png,31500000.0,100000.0,2162,Left,1.0,3.0,4.0,High/ Medium,Normal (170-185),Yes,RES,2020-07-27,None,2025.0,177.0,149.94,62200000.0,18.0,0.0,2020
98,201942,Roberto Firmino,30,https://cdn.sofifa.net/players/201/942/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,83,83,Liverpool,https://cdn.sofifa.net/teams/9/30.png,35500000.0,150000.0,2161,Right,3.0,4.0,5.0,High/ High,Unique,Yes,SUB,2015-07-06,None,2023.0,181.0,167.58,65700000.0,9.0,0.0,2015
99,201389,C. Biraghi,29,https://cdn.sofifa.net/players/201/389/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,80,80,Fiorentina,https://cdn.sofifa.net/teams/110374/30.png,18500000.0,58000.0,2159,Left,2.0,3.0,3.0,Medium/ Medium,Normal (185+),No,LB,2018-07-01,None,2024.0,185.0,171.99,31500000.0,3.0,0.0,2018
100,20801,Cristiano Ronaldo,37,https://cdn.sofifa.net/players/020/801/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,90,90,Manchester United,https://cdn.sofifa.net/teams/11/30.png,41000000.0,220000.0,2159,Right,5.0,4.0,5.0,High/ Low,Unique,Yes,ST,2021-08-27,None,2023.0,187.0,183.01500000000001,77900000.0,7.0,0.0,2021
101,228618,F. Mendy,27,https://cdn.sofifa.net/players/228/618/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,83,84,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,38000000.0,170000.0,2158,Left,1.0,5.0,4.0,High/ High,Unique,Yes,LB,2019-07-01,None,2025.0,180.0,160.965,80800000.0,23.0,0.0,2019
102,190871,Neymar Jr,30,https://cdn.sofifa.net/players/190/871/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,89,89,Paris Saint-Germain,https://cdn.sofifa.net/teams/73/30.png,99500000.0,200000.0,2157,Right,5.0,5.0,5.0,High/ Medium,Unique,Yes,LW,2017-08-03,None,2025.0,175.0,149.94,184100000.0,10.0,0.0,2017
103,173731,G. Bale,32,https://cdn.sofifa.net/players/173/731/23_60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png,81,81,Los Angeles FC,https://cdn.sofifa.net/teams/112996/30.png,20500000.0,14000.0,2157,Left,4.0,3.0,4.0,Medium/ Medium,Unique,Yes,RS,2022-08-11,None,2031.0,185.0,180.81,30800000.0,11.0,0.0,2022
104,212242,R. Andrich,27,https://cdn.sofifa.net/players/212/242/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,81,82,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,26500000.0,57000.0,2156,Right,2.0,4.0,3.0,High/ High,Normal (185+),Yes,RDM,2021-08-16,None,2026.0,187.0,183.01500000000001,47000000.0,8.0,0.0,2021
105,225375,K. Laimer,25,https://cdn.sofifa.net/players/225/375/23_60.png,Austria,https://cdn.sofifa.net/flags/at.png,83,84,RB Leipzig,https://cdn.sofifa.net/teams/112172/30.png,38500000.0,64000.0,2156,Right,2.0,3.0,3.0,Medium/ High,Lean (170-185),Yes,LDM,2022-08-11,None,2031.0,180.0,158.76,68300000.0,20.0,0.0,2022
106,188350,M. Reus,33,https://cdn.sofifa.net/players/188/350/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,85,85,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,33500000.0,78000.0,2154,Right,4.0,4.0,4.0,High/ Medium,Unique,Yes,CAM,2012-07-01,None,2023.0,180.0,156.555,57000000.0,11.0,0.0,2012
107,206511,M. Arnold,28,https://cdn.sofifa.net/players/206/511/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,80,81,VfL Wolfsburg,https://cdn.sofifa.net/teams/175/30.png,20500000.0,51000.0,2154,Left,2.0,2.0,3.0,High/ Medium,Normal (170-185),Yes,RDM,2011-10-10,None,2026.0,184.0,163.17000000000002,36400000.0,27.0,0.0,2011
108,215914,N. Kanté,31,https://cdn.sofifa.net/players/215/914/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,89,89,Chelsea,https://cdn.sofifa.net/teams/5/30.png,72000000.0,220000.0,2154,Right,4.0,3.0,2.0,Medium/ High,Unique,Yes,RCM,2016-07-16,None,2023.0,168.0,154.35,133199999.99999999,7.0,0.0,2016
109,216267,A. Robertson,28,https://cdn.sofifa.net/players/216/267/23_60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png,87,87,Liverpool,https://cdn.sofifa.net/teams/9/30.png,72000000.0,185000.0,2154,Left,3.0,2.0,3.0,High/ High,Unique,Yes,LB,2017-07-21,None,2026.0,178.0,141.12,133199999.99999999,26.0,0.0,2017
110,203551,A. Florenzi,31,https://cdn.sofifa.net/players/203/551/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,79,79,AC Milan,https://cdn.sofifa.net/teams/47/30.png,12500000.0,60000.0,2154,Right,3.0,4.0,3.0,High/ Medium,Unique,Yes,SUB,2022-07-01,None,2025.0,173.0,147.735,21300000.0,25.0,0.0,2022
111,13743,17 S. Gerrard,36,https://cdn.sofifa.net/players/013/743/17_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,81,81,LA Galaxy,https://cdn.sofifa.net/teams/697/30.png,1400000.0,10000.0,2154,Right,3.0,3.0,3.0,Medium/ Medium,Normal (170-185),Yes,RES,2015-07-08,None,2023.0,183.0,183.01500000000001,1300000.0,8.0,0.0,2015
112,208418,Y. Carrasco,28,https://cdn.sofifa.net/players/208/418/23_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,85,85,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,54500000.0,90000.0,2153,Right,3.0,4.0,4.0,High/ High,Lean (185+),Yes,LM,2020-09-08,None,2024.0,185.0,160.965,111700000.0,21.0,0.0,2020
113,212523,Anderson Talisca,28,https://cdn.sofifa.net/players/212/523/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,82,82,Al Nassr,https://cdn.sofifa.net/teams/112139/30.png,31000000.0,64000.0,2152,Left,2.0,4.0,4.0,High/ Low,Unique,No,CF,2021-06-26,None,2024.0,190.0,176.4,52700000.0,94.0,0.0,2021
114,208618,Lucas Vázquez,31,https://cdn.sofifa.net/players/208/618/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,81,81,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,18500000.0,140000.0,2152,Right,2.0,4.0,4.0,High/ Medium,Normal (170-185),Yes,SUB,2015-07-02,None,2024.0,173.0,154.35,37900000.0,17.0,0.0,2015
115,188152,Oscar,30,https://cdn.sofifa.net/players/188/152/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,81,81,Shanghai Port FC,https://cdn.sofifa.net/teams/112540/30.png,25000000.0,28000.0,2152,Right,3.0,3.0,4.0,High/ Medium,Lean (170-185),Yes,SUB,2017-01-01,None,2024.0,179.0,154.35,38800000.0,8.0,0.0,2017
116,251573,Renan Lodi,24,https://cdn.sofifa.net/players/251/573/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,80,85,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,29500000.0,46000.0,2151,Left,1.0,3.0,4.0,High/ Medium,Lean (170-185),Yes,SUB,2019-07-07,None,2025.0,173.0,149.94,62700000.0,12.0,0.0,2019
117,195272,M. Faraoni,30,https://cdn.sofifa.net/players/195/272/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,78,78,Hellas Verona,https://cdn.sofifa.net/teams/206/30.png,12000000.0,27000.0,2151,Right,1.0,4.0,3.0,High/ High,Normal (170-185),No,RM,2019-07-01,None,2024.0,180.0,156.555,20400000.0,5.0,0.0,2019
118,205686,T. Savanier,30,https://cdn.sofifa.net/players/205/686/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,81,81,Montpellier Hérault SC,https://cdn.sofifa.net/teams/70/30.png,25000000.0,33000.0,2150,Right,2.0,5.0,4.0,High/ Medium,Normal (170-185),No,CAM,2019-07-02,None,2026.0,172.0,152.145,47500000.0,11.0,0.0,2019
119,212207,N. Stanciu,29,https://cdn.sofifa.net/players/212/207/23_60.png,Romania,https://cdn.sofifa.net/flags/ro.png,79,79,Wuhan Three Towns,https://cdn.sofifa.net/teams/116361/30.png,17000000.0,26000.0,2150,Right,2.0,4.0,4.0,Medium/ Medium,Normal (170-),Yes,LCM,2022-02-25,None,2027.0,170.0,138.915,26400000.0,43.0,0.0,2022
120,207439,L. Paredes,28,https://cdn.sofifa.net/players/207/439/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,80,80,Paris Saint-Germain,https://cdn.sofifa.net/teams/73/30.png,18500000.0,79000.0,2150,Right,2.0,4.0,4.0,Medium/ Medium,Normal (170-185),Yes,RES,2019-01-29,None,2024.0,180.0,165.375,34200000.0,8.0,0.0,2019
121,205569,J. Ward-Prowse,27,https://cdn.sofifa.net/players/205/569/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,81,82,Southampton,https://cdn.sofifa.net/teams/17/30.png,29500000.0,69000.0,2149,Right,2.0,3.0,3.0,High/ High,Normal (170-185),Yes,RCM,2011-06-01,None,2026.0,173.0,145.53,58300000.0,8.0,0.0,2011
122,215071,M. Casco,34,https://cdn.sofifa.net/players/215/071/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,77,77,River Plate,https://cdn.sofifa.net/teams/1876/30.png,3900000.0,17000.0,2148,Right,1.0,5.0,3.0,High/ Low,Stocky (170-),No,RB,2015-09-09,None,2023.0,170.0,152.145,5500000.0,20.0,0.0,2015
123,178518,R. Nainggolan,34,https://cdn.sofifa.net/players/178/518/23_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,76,76,Royal Antwerp FC,https://cdn.sofifa.net/teams/230/30.png,3500000.0,22000.0,2147,Right,3.0,3.0,3.0,Medium/ Low,Unique,Yes,RCM,2021-08-14,None,2023.0,177.0,196.245,5300000.0,4.0,0.0,2021
124,165153,K. Benzema,34,https://cdn.sofifa.net/players/165/153/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,91,91,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,64000000.0,450000.0,2147,Right,4.0,4.0,4.0,Medium/ Medium,Normal (170-185),Yes,CF,2009-07-09,None,2023.0,185.0,178.60500000000002,131199999.99999999,9.0,0.0,2009
125,182521,T. Kroos,32,https://cdn.sofifa.net/players/182/521/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,88,88,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,72000000.0,310000.0,2147,Right,4.0,5.0,3.0,Medium/ Medium,Normal (170-185),Yes,LCM,2014-07-17,None,2023.0,183.0,167.58,147600000.0,8.0,0.0,2014
126,121939,17 P. Lahm,32,https://cdn.sofifa.net/players/121/939/17_60.png,Germany,https://cdn.sofifa.net/flags/de.png,88,88,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,29500000.0,200000.0,2146,Right,4.0,3.0,3.0,Medium/ High,Normal (170-),Yes,RB,2002-11-01,None,2018.0,170.0,145.53,1300000.0,21.0,0.0,2002
127,178562,É. Banega,34,https://cdn.sofifa.net/players/178/562/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,81,81,Al Shabab,https://cdn.sofifa.net/teams/111674/30.png,12000000.0,47000.0,2145,Right,3.0,4.0,4.0,Medium/ Medium,Normal (170-185),Yes,RCM,2020-08-22,None,2023.0,176.0,171.99,20400000.0,10.0,0.0,2020
128,243576,Pedro Porro,22,https://cdn.sofifa.net/players/243/576/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,81,87,Sporting CP,https://cdn.sofifa.net/teams/237/30.png,38500000.0,15000.0,2144,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,RWB,2022-05-17,None,2025.0,173.0,152.145,84700000.0,24.0,0.0,2022
129,236791,A. Barák,27,https://cdn.sofifa.net/players/236/791/23_60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png,81,82,Hellas Verona,https://cdn.sofifa.net/teams/206/30.png,30000000.0,41000.0,2144,Left,1.0,3.0,4.0,High/ Medium,Normal (185+),No,RF,2021-07-06,None,2024.0,190.0,189.63,53300000.0,7.0,0.0,2021
130,209989,T. Partey,29,https://cdn.sofifa.net/players/209/989/23_60.png,Ghana,https://cdn.sofifa.net/flags/gh.png,84,84,Arsenal,https://cdn.sofifa.net/teams/1/30.png,36000000.0,115000.0,2143,Right,2.0,3.0,3.0,Medium/ High,Lean (185+),Yes,RCM,2020-10-05,None,2024.0,185.0,169.785,68400000.0,5.0,0.0,2020
131,241637,A. Tchouaméni,22,https://cdn.sofifa.net/players/241/637/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,82,89,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,61500000.0,145000.0,2142,Right,2.0,3.0,3.0,Medium/ High,Lean (185+),No,SUB,2022-07-01,None,2028.0,187.0,178.60500000000002,138400000.0,18.0,0.0,2022
132,183898,Á. Di María,34,https://cdn.sofifa.net/players/183/898/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,84,84,Juventus,https://cdn.sofifa.net/teams/45/30.png,20000000.0,160000.0,2142,Left,4.0,2.0,5.0,High/ Medium,Unique,Yes,RW,2022-07-08,None,2023.0,180.0,152.145,34000000.0,22.0,0.0,2022
133,164169,19 Filipe Luís,32,https://cdn.sofifa.net/players/164/169/19_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,85,85,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,21500000.0,80000.0,2141,Left,3.0,3.0,3.0,High/ Medium,Lean (170-185),Yes,LB,2015-07-28,None,2019.0,182.0,163.17000000000002,44100000.0,3.0,0.0,2015
134,207410,M. Kovačić,28,https://cdn.sofifa.net/players/207/410/23_60.png,Croatia,https://cdn.sofifa.net/flags/hr.png,84,84,Chelsea,https://cdn.sofifa.net/teams/5/30.png,42000000.0,155000.0,2141,Right,3.0,4.0,4.0,High/ High,Normal (170-185),Yes,SUB,2019-07-01,None,2024.0,176.0,176.4,77700000.0,8.0,0.0,2019
135,200104,H. Son,29,https://cdn.sofifa.net/players/200/104/23_60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png,89,89,Tottenham Hotspur,https://cdn.sofifa.net/teams/18/30.png,101000000.0,240000.0,2141,Right,4.0,5.0,4.0,High/ Medium,Unique,Yes,LW,2015-08-28,None,2025.0,183.0,171.99,191900000.0,7.0,0.0,2015
136,189596,T. Müller,32,https://cdn.sofifa.net/players/189/596/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,87,87,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,63000000.0,115000.0,2140,Right,4.0,4.0,3.0,High/ High,Lean (185+),Yes,CAM,2008-08-10,None,2024.0,185.0,167.58,104000000.0,25.0,0.0,2008
137,214997,Á. Correa,27,https://cdn.sofifa.net/players/214/997/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,83,84,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,42500000.0,80000.0,2140,Right,2.0,4.0,4.0,High/ Medium,Normal (170-185),Yes,SUB,2014-12-13,None,2026.0,171.0,154.35,90300000.0,10.0,0.0,2014
138,192638,Marcos Alonso,31,https://cdn.sofifa.net/players/192/638/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,79,79,Chelsea,https://cdn.sofifa.net/teams/5/30.png,12500000.0,95000.0,2138,Left,2.0,3.0,3.0,High/ Low,Lean (185+),Yes,SUB,2016-08-31,None,2023.0,188.0,187.425,23100000.0,3.0,0.0,2016
139,155862,Sergio Ramos,36,https://cdn.sofifa.net/players/155/862/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,84,84,Paris Saint-Germain,https://cdn.sofifa.net/teams/73/30.png,7500000.0,75000.0,2137,Right,4.0,3.0,3.0,High/ Medium,Unique,Yes,RCB,2021-07-08,None,2023.0,184.0,180.81,13900000.0,4.0,0.0,2021
140,180206,M. Pjanić,32,https://cdn.sofifa.net/players/180/206/23_60.png,Bosnia and Herzegovina,https://cdn.sofifa.net/flags/ba.png,81,81,FC Barcelona,https://cdn.sofifa.net/teams/241/30.png,20000000.0,145000.0,2137,Right,3.0,4.0,3.0,Medium/ Medium,Normal (170-185),Yes,SUB,2020-08-24,None,2024.0,178.0,158.76,41000000.0,16.0,0.0,2020
